region,name,style,area,orientation,elevator,floor,build_year,sign_time,total_price,unit_price,subway
鼓楼,世茂外滩新城,2室1厅,109.44平米,南 ," 有电梯",低楼层(共57层),2014年建塔楼,2015.06.14,221.5,20240,
鼓楼,世茂外滩新城,3室2厅,145.23平米,南 北 ," 有电梯",中楼层(共57层),2014年建塔楼,2015.06.09,297.8,20506,
鼓楼,世茂外滩新城,2室2厅,109.44平米,南 ," 有电梯",中楼层(共57层),2014年建塔楼,2015.06.06,217,19829,
鼓楼,新河一村,3室1厅,72.33平米,南 ," 无电梯",高楼层(共7层),1994年建板楼,2014.12.08,167,23089,
鼓楼,新河一村,2室1厅,57.83平米,南 北 ," 无电梯",高楼层(共6层),1991年建板楼,2014.12.01,151.5,26198,
鼓楼,新河一村,2室1厅,45.69平米,南 北 ," 无电梯",高楼层(共7层),1996年建板楼,2014.11.30,126,27578,
鼓楼,新河一村,2室1厅,46.3平米,南 北 ," 无电梯",高楼层(共5层),1989年建板楼,2014.11.30,120,25918,
鼓楼,新河一村,3室1厅,71.96平米,南 ," 无电梯",高楼层(共7层),1997年建板楼,2014.11.30,186.2,25876,距4号线龙江1028米
鼓楼,新河一村,2室1厅,59.24平米,南 北 ," 无电梯",高楼层(共7层),1994年建板楼,2014.11.25,153,25828,
鼓楼,新河一村,2室1厅,56.41平米,南 北 ," 无电梯",高楼层(共5层),1989年建板楼,2014.11.22,145,25705,
鼓楼,新河一村,2室2厅,88.45平米,南 北 ," 无电梯",低楼层(共7层),1996年建板楼,2014.11.08,173,19560,
鼓楼,新河一村,2室2厅,61.19平米,南 北 ," 无电梯",高楼层(共6层),1991年建板楼,2014.11.06,151,24678,
鼓楼,新河一村,2室1厅,50.09平米,南 ," 无电梯",中楼层(共5层),1989年建板楼,2014.11.02,144,28749,
鼓楼,新河一村,2室1厅,50.1平米,南 ," 无电梯",中楼层(共5层),1989年建板楼,2014.10.31,138.8,27705,
鼓楼,新河一村,2室1厅,50.42平米,南 北 ," 无电梯",高楼层(共5层),1989年建板楼,2014.10.21,136.5,27073,
鼓楼,新河一村,1室1厅,37.95平米,南 ," 无电梯",高楼层(共7层),1991年建板楼,2014.10.20,96,25297,
鼓楼,新河一村,2室1厅,57.83平米,南 北 ," 无电梯",中楼层(共6层),1991年建板楼,2014.10.19,144.5,24988,
鼓楼,新河一村,3室1厅,74.15平米,南 北 ," 无电梯",高楼层(共6层),1991年建板楼,2014.10.07,168,22657,
鼓楼,新河一村,2室1厅,53.65平米,南 ," 无电梯",中楼层(共6层),1991年建板楼,2014.09.23,132,24604,
鼓楼,新河一村,2室1厅,58.08平米,南 北 ," 无电梯",高楼层(共6层),1989年建板楼,2014.09.21,138,23761,
鼓楼,新河一村,1室1厅,38.75平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2014.08.11,105,27097,
鼓楼,新河一村,2室1厅,57.83平米,南 ," 无电梯",中楼层(共6层),1991年建板楼,2014.08.07,145,25074,
鼓楼,新河一村,2室1厅,49.51平米,南 ," 无电梯",高楼层(共6层),1991年建板楼,2014.07.06,116.5,23531,
鼓楼,新河一村,2室1厅,50.1平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2014.05.21,140,27945,
鼓楼,新河一村,1室1厅,39.58平米,南 ," 无电梯",中楼层(共6层),1989年建板楼,2014.04.23,106,26782,
鼓楼,新河一村,1室1厅,39.58平米,南 ," 无电梯",低楼层(共6层),1989年建板楼,2014.04.03,114.5,28929,
鼓楼,新河一村,2室1厅,47.83平米,南 ," 无电梯",高楼层(共7层),1996年建板楼,2014.03.28,122,25508,
鼓楼,新河一村,2室1厅,50.39平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2014.03.09,139,27585,
鼓楼,新河一村,1室1厅,37.95平米,南 ," 无电梯",低楼层(共7层),1991年建板楼,2014.02.25,105,27668,
鼓楼,新河一村,2室1厅,49.77平米,南 ," 无电梯",低楼层(共6层),1991年建板楼,2014.01.17,136,27326,
鼓楼,新河一村,1室1厅,39.39平米,南 北 ," 无电梯",高楼层(共6层),1989年建板楼,2013.12.11,103,26149,
鼓楼,新河一村,1室1厅,39.46平米,南 北 ," 无电梯",高楼层(共6层),1991年建板楼,2013.12.10,107.8,27319,
鼓楼,新河一村,2室1厅,54.38平米,南 北 ," 无电梯",高楼层(共7层),1992年建板楼,2013.11.10,122,22435,
鼓楼,新河一村,2室1厅,50.82平米,南 北 ," 无电梯",低楼层(共7层),1991年建板楼,2015.11.28,156.8,30854,距4号线龙江1164米
鼓楼,新河一村,3室1厅,88.45平米,南 北 ," 无电梯",中楼层(共7层),1996年建板楼,2015.11.22,199,22499,
鼓楼,新河一村,3室1厅,48平米,南 ," 无电梯",低楼层(共7层),1991年建板楼,2015.11.04,156,32500,
鼓楼,新河一村,3室1厅,57.83平米,南 ," 无电梯",低楼层(共6层),1991年建板楼,2015.10.31,162.8,28152,
鼓楼,新河一村,2室1厅,62.33平米,南 ," 无电梯",高楼层(共4层),1982年建板楼,2015.10.27,156,25029,
鼓楼,新河一村,2室1厅,55.9平米,南 ," 无电梯",中楼层(共6层),1991年建板楼,2015.10.22,162,28981,
鼓楼,新河一村,3室1厅,73平米,南 北 ," 无电梯",高楼层(共7层),1994年建板楼,2015.10.14,183,25069,
鼓楼,新河一村,1室1厅,43.72平米,南 北 ," 无电梯",低楼层(共7层),1994年建板楼,2015.10.08,135,30879,
鼓楼,新河一村,1室1厅,38.52平米,南 ," 无电梯",中楼层(共5层),1989年建板楼,2015.09.28,125,32451,
鼓楼,新河一村,2室1厅,49.38平米,南 北 ," 无电梯",中楼层(共7层),1991年建板楼,2015.09.26,145,29365,
鼓楼,新河一村,2室1厅,49.22平米,南 ," 无电梯",高楼层(共5层),1989年建板楼,2015.09.12,142,28851,
鼓楼,新河一村,2室1厅,51.47平米,南 北 ," 无电梯",高楼层(共6层),1989年建板楼,2015.08.24,147.5,28658,
鼓楼,新河一村,2室1厅,66.64平米,南 北 ," 无电梯",中楼层(共5层),1979年建板楼,2015.08.05,174.8,26231,
鼓楼,新河一村,2室1厅,50.1平米,南 ," 无电梯",中楼层(共5层),1989年建板楼,2015.05.30,148,29541,
鼓楼,新河一村,2室1厅,49.38平米,南 北 ," 无电梯",低楼层(共7层),1991年建板楼,2015.05.19,143,28960,
鼓楼,新河一村,2室1厅,58.52平米,南 北 ," 无电梯",高楼层(共7层),1993年建板楼,2015.05.17,162.5,27769,
鼓楼,新河一村,1室1厅,39.07平米,南 ," 无电梯",中楼层(共7层),1996年建板楼,2015.05.16,112,28667,
鼓楼,新河一村,2室1厅,46.3平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2015.05.15,145,31318,
鼓楼,新河一村,2室1厅,44.18平米,南 ," 无电梯",高楼层(共6层),1991年建板楼,2015.04.08,130.5,29539,
鼓楼,新河一村,2室1厅,50.53平米,南 北 ," 无电梯",中楼层(共6层),1991年建板楼,2015.04.02,148,29290,
鼓楼,新河一村,2室1厅,51.35平米,南 北 ," 无电梯",高楼层(共6层),1989年建板楼,2015.04.01,138,26875,
鼓楼,新河一村,2室1厅,55.91平米,南 北 ," 无电梯",中楼层(共6层),1991年建板楼,2015.03.22,154,27545,
鼓楼,新河一村,2室1厅,56.41平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2015.03.22,158,28010,
鼓楼,新河一村,3室1厅,64.47平米,南 北 ," 无电梯",高楼层(共7层),1996年建板楼,2015.03.17,161,24973,
鼓楼,新河一村,2室1厅,41.69平米,南 北 ," 无电梯",中楼层(共5层),1982年建板楼,2015.03.17,126.5,30344,
鼓楼,新河一村,2室1厅,71.95平米,南 ," 无电梯",中楼层(共7层),1997年建板楼,2015.03.07,193.6,26908,距4号线龙江996米
鼓楼,新河一村,2室1厅,45.08平米,南 ," 无电梯",中楼层(共7层),1994年建板楼,2015.03.06,120,26620,
鼓楼,新河一村,2室1厅,46.73平米,南 ," 无电梯",低楼层(共6层),1991年建板楼,2015.02.05,137.5,29425,距4号线龙江1185米
鼓楼,新河一村,2室1厅,59.59平米,南 北 ," 无电梯",低楼层(共7层),1994年建板楼,2015.01.25,153.5,25760,
鼓楼,新河一村,2室1厅,62.74平米,南 ," 无电梯",高楼层(共7层),1994年建板楼,2014.12.28,164,26140,
鼓楼,新河一村,3室1厅,61.67平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2017.05.08,257,41674,
鼓楼,新河一村,2室1厅,56.94平米,南 北 ," 无电梯",低楼层(共7层),1994年建板楼,2017.03.09,217,38111,
鼓楼,新河一村,2室1厅,53.57平米,南 北 ," 无电梯",高楼层(共7层),1996年建板楼,2017.02.26,225.2,42039,
鼓楼,新河一村,2室1厅,54.38平米,南 ," 无电梯",高楼层(共7层),1992年建板楼,2017.02.25,233.5,42939,
鼓楼,新河一村,2室1厅,56.55平米,南 ," 无电梯",中楼层(共7层),1996年建板楼,2017.02.24,247,43679,
鼓楼,新河一村,2室1厅,59.24平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2017.02.19,256,43215,
鼓楼,新河一村,2室1厅,50.82平米,南 北 ," 无电梯",高楼层(共7层),1991年建板楼,2017.02.06,196,38568,距4号线龙江1164米
鼓楼,新河一村,1室1厅,37.46平米,南 ," 无电梯",高楼层(共7层),1996年建板楼,2017.01.21,172,45916,
鼓楼,新河一村,2室1厅,50.42平米,东南 ," 无电梯",高楼层(共5层),1989年建板楼,2017.01.04,205,40659,
鼓楼,新河一村,2室1厅,50.39平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2016.12.26,215,42668,
鼓楼,新河一村,2室1厅,57.59平米,南 ," 无电梯",中楼层(共7层),1993年建板楼,2016.09.25,229,39764,
鼓楼,新河一村,2室0厅,51.07平米,南 ," 无电梯",中楼层(共5层),1986年建板楼,2016.09.22,210,41121,
鼓楼,新河一村,2室1厅,51平米,南 ," 无电梯",中楼层(共5层),1982年建板楼,2016.09.19,202,39608,
鼓楼,新河一村,2室1厅,46.9平米,南 北 ," 无电梯",高楼层(共7层),1992年建板楼,2016.09.18,192.2,40981,
鼓楼,新河一村,2室1厅,55.04平米,南 北 ," 无电梯",中楼层(共7层),1996年建板楼,2016.08.31,185,33612,
鼓楼,新河一村,2室2厅,71.95平米,南 ," 无电梯",中楼层(共7层),1997年建板楼,2016.08.21,278,38638,
鼓楼,新河一村,3室1厅,70.4平米,南 ," 无电梯",中楼层(共7层),1991年建板楼,2016.07.28,247.8,35199,
鼓楼,新河一村,2室1厅,54.78平米,南 北 ," 无电梯",低楼层(共7层),1994年建板楼,2016.07.28,223,40709,
鼓楼,新河一村,2室2厅,61.88平米,南 北 ," 无电梯",中楼层(共5层),1982年建板楼,2016.07.19,205,33129,
鼓楼,新河一村,2室1厅,48平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2016.07.11,182,37917,
鼓楼,新河一村,2室2厅,72.21平米,南 ," 无电梯",高楼层(共7层),1997年建板楼,2016.06.07,225,31160,距4号线龙江996米
鼓楼,新河一村,2室1厅,49平米,南 北 ," 无电梯",中楼层(共7层),1993年建板楼,2016.04.23,186,37960,
鼓楼,新河一村,3室1厅,67平米,南 ," 无电梯",高楼层(共7层),1994年建板楼,2016.04.22,220,32836,
鼓楼,新河一村,1室1厅,39.06平米,南 ," 无电梯",中楼层(共7层),1991年建板楼,2016.04.13,160,40963,
鼓楼,新河一村,3室1厅,73平米,南 北 ," 无电梯",高楼层(共7层),1994年建板楼,2016.02.01,209.5,28699,
鼓楼,新河一村,2室2厅,70.96平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2016.01.25,243.8,34358,
鼓楼,新河一村,3室0厅,49.02平米,南 北 ," 无电梯",高楼层(共5层),1986年建板楼,2015.12.23,143,29172,
鼓楼,新河一村,1室1厅,39.39平米,南 ," 无电梯",高楼层(共6层),1989年建板楼,2015.12.14,130,33004,
鼓楼,新河一村,2室1厅,50平米,东南 北 ," 无电梯",低楼层(共7层),1992年建板楼,2015.12.06,164,32800,
鼓楼,新河一村,1室1厅,38.7平米,南 北 ," 无电梯",中楼层(共6层),1991年建板楼,2015.11.29,147,37985,
鼓楼,新河一村,2室1厅,50.53平米,南 北 ," 无电梯",高楼层(共6层),1991年建板楼,近30天内成交,3**,下载APP查看成交>,
鼓楼,新河一村,2室1厅,58.75平米,南 北 ," 无电梯",低楼层(共7层),1994年建板楼,2018.07.06,389.6,66315,
鼓楼,新河一村,2室1厅,54.38平米,南 北 ," 无电梯",高楼层(共7层),1992年建板楼,2018.06.02,360,66201,
鼓楼,新河一村,2室1厅,49.38平米,南 北 ," 无电梯",中楼层(共7层),1991年建板楼,2018.04.21,337.8,68409,
鼓楼,新河一村,2室1厅,45.79平米,东 南 北 ," 无电梯",低楼层(共7层),1994年建板楼,2018.04.04,312.6,68269,
鼓楼,新河一村,2室1厅,46.9平米,东 南 北 ," 有电梯",中楼层(共7层),1992年建板楼,2018.01.22,302,64393,
鼓楼,新河一村,3室1厅,73.76平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2018.01.10,356,48265,
鼓楼,新河一村,2室1厅,54.78平米,南 北 ," 无电梯",中楼层(共7层),1994年建板楼,2017.12.23,308,56225,
鼓楼,新河一村,3室1厅,60.22平米,南 北 ," 无电梯",低楼层(共3层),1980年建板楼,2017.12.21,300,49818,
鼓楼,新河一村,2室1厅,58.21平米,东 南 北 ," 无电梯",中楼层(共7层),1991年建板楼,2017.12.18,313,53771,
鼓楼,新河一村,2室1厅,54.38平米,南 北 ," 有电梯",高楼层(共7层),1992年建板楼,2017.12.11,295,54248,
鼓楼,新河一村,2室1厅,49平米,南 北 ," 无电梯",中楼层(共7层),1992年建板楼,2017.12.03,279.6,57062,
鼓楼,新河一村,2室1厅,54.38平米,南 ," 无电梯",中楼层(共7层),1992年建板楼,2017.11.25,298,54800,
鼓楼,新河一村,2室1厅,47.83平米,南 ," 无电梯",中楼层(共7层),1996年建板楼,2017.10.29,251.5,52583,
鼓楼,新河一村,3室1厅,61.19平米,南 北 ," 无电梯",高楼层(共6层),1991年建板楼,2017.10.22,260.3,42535,
鼓楼,新河一村,3室1厅,61.43平米,南 北 ," 无电梯",低楼层(共6层),1991年建板楼,2017.10.07,280,45581,
鼓楼,新河一村,3室1厅,61.2平米,南 北 ," 无电梯",低楼层(共6层),1991年建板楼,2017.09.20,257,41994,
鼓楼,新河一村,2室1厅,50.42平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2017.09.09,246.2,48830,
鼓楼,新河一村,2室1厅,50.42平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2017.08.30,246.5,48890,
鼓楼,新河一村,2室1厅,50.82平米,南 ," 无电梯",高楼层(共7层),1991年建板楼,2017.08.06,218,42897,距4号线龙江1164米
鼓楼,新河一村,2室1厅,55.42平米,南 ," 无电梯",低楼层(共4层),1992年建板楼,2017.08.06,275,49622,
鼓楼,新河一村,2室1厅,59.62平米,南 北 ," 无电梯",中楼层(共6层),1991年建板楼,2017.08.02,256,42939,
鼓楼,新河一村,2室1厅,41.69平米,南 北 ," 无电梯",中楼层(共5层),1982年建板楼,2017.07.30,190,45575,
鼓楼,新河一村,1室1厅,38.76平米,南 ," 无电梯",中楼层(共6层),1991年建板楼,2017.07.24,190,49020,
鼓楼,新河一村,2室1厅,46.9平米,南 北 ," 无电梯",高楼层(共7层),1992年建板楼,2017.07.05,220,46909,
鼓楼,新河一村,2室2厅,72.4平米,南 ," 无电梯",低楼层(共7层),1997年建板楼,2017.07.04,298,41161,距4号线龙江996米
鼓楼,新河一村,3室1厅,49.55平米,南 北 ," 无电梯",低楼层(共6层),1991年建板楼,2017.07.02,233,47024,
鼓楼,新河一村,2室1厅,46.93平米,南 北 ," 有电梯",低楼层(共7层),1992年建板楼,2017.06.12,220,46879,
鼓楼,新河一村,2室1厅,58.52平米,南 北 ," 无电梯",高楼层(共7层),1993年建板楼,2017.05.19,225,38449,
鼓楼,新河一村,2室1厅,49.22平米,南 北 ," 无电梯",中楼层(共5层),1989年建板楼,2017.05.10,222,45104,
鼓楼,华保新寓,1室1厅,42.74平米,南 ," 有电梯",低楼层(共16层),1998年建板楼,2018.07.26,162,37904,
鼓楼,华保新寓,2室1厅,63.77平米,南 北 ," 有电梯",低楼层(共16层),1998年建板楼,2018.07.16,211,33088,
鼓楼,华保新寓,2室1厅,67.12平米,南 ," 有电梯",低楼层(共16层),1998年建板楼,2018.06.10,236.4,35221,
鼓楼,华保新寓,3室1厅,76.05平米,南 北 ," 无电梯",低楼层(共7层),1999年建板楼,2018.06.09,308,40500,
鼓楼,华保新寓,1室1厅,42.7平米,南 ," 有电梯",高楼层(共16层),1998年建板楼,2018.06.08,158.5,37120,距4号线龙江674米
鼓楼,华保新寓,2室1厅,53.58平米,南 ," 无电梯",中楼层(共7层),1999年建板楼,2018.06.03,206.5,38541,距4号线龙江865米
鼓楼,华保新寓,2室1厅,66.8平米,南 ," 有电梯",中楼层(共16层),1998年建板楼,2018.05.31,227,33983,
鼓楼,华保新寓,3室2厅,118.16平米,东 南 北 ," 无电梯",低楼层(共7层),1999年建板楼,2018.05.29,408,34530,距4号线龙江721米
鼓楼,华保新寓,2室1厅,64.11平米,南 北 ," 无电梯",低楼层(共7层),1998年建板楼,2018.03.12,226,35252,距4号线龙江735米
鼓楼,华保新寓,2室2厅,64.68平米,南 ," 无电梯",中楼层(共6层),1998年建板楼,2018.03.09,239,36952,距4号线龙江809米
鼓楼,华保新寓,2室1厅,64.09平米,南 ," 无电梯",高楼层(共7层),1999年建板楼,2018.02.06,224,34951,
鼓楼,华保新寓,2室1厅,53.58平米,南 北 ," 无电梯",中楼层(共7层),1999年建板楼,2018.01.10,208,38821,
鼓楼,华保新寓,2室1厅,51.53平米,南 ," 无电梯",低楼层(共7层),1999年建板楼,2017.12.27,190,36872,
鼓楼,华保新寓,2室1厅,64.12平米,南 北 ," 有电梯",中楼层(共16层),1998年建板楼,2017.11.26,196,30568,
鼓楼,华保新寓,2室2厅,64.68平米,南 ," 无电梯",高楼层(共6层),1998年建板楼,2017.09.17,230,35560,
鼓楼,华保新寓,3室1厅,77.99平米,南 北 ," 无电梯",中楼层(共7层),1998年建板楼,2017.08.04,287,36800,
鼓楼,华保新寓,2室1厅,53.45平米,南 ," 无电梯",低楼层(共7层),1999年建板楼,2017.07.29,197,36857,距4号线龙江923米
鼓楼,华保新寓,2室1厅,53.45平米,南 北 ," 无电梯",中楼层(共7层),1999年建板楼,2017.06.11,194.5,36390,
鼓楼,华保新寓,2室1厅,55.39平米,南 北 ," 有电梯",高楼层(共16层),1998年建板楼,2017.05.30,173.8,31378,
鼓楼,华保新寓,2室1厅,51.53平米,南 北 ," 无电梯",低楼层(共7层),1999年建板楼,2017.05.02,170,32991,距4号线龙江798米
鼓楼,华保新寓,2室2厅,64.2平米,南 北 ," 无电梯",低楼层(共7层),1999年建板楼,2017.03.19,259,40343,距4号线龙江886米
鼓楼,华保新寓,1室1厅,40.87平米,南 ," 无电梯",低楼层(共7层),1999年建板楼,2017.03.08,151.8,37143,
鼓楼,华保新寓,3室2厅,91.61平米,南 北 ," 无电梯",中楼层(共7层),1998年建板楼,2017.02.17,363.5,39680,距4号线龙江759米
鼓楼,华保新寓,1室1厅,40.87平米,南 北 ," 无电梯",高楼层(共7层),1999年建板楼,2017.01.07,152,37192,距4号线龙江667米
鼓楼,华保新寓,2室1厅,50.56平米,南 ," 无电梯",中楼层(共6层),1998年建板楼,2016.09.29,174.5,34514,
鼓楼,华保新寓,2室1厅,53.33平米,南 ," 无电梯",高楼层(共7层),1999年建板楼,2016.09.28,163.5,30659,距4号线龙江865米
鼓楼,华保新寓,2室1厅,51.8平米,南 北 ," 无电梯",中楼层(共7层),1999年建板楼,2016.09.27,162,31275,距4号线龙江681米
鼓楼,华保新寓,2室2厅,64.09平米,南 ," 无电梯",中楼层(共7层),1999年建板楼,2016.09.25,208,32455,
鼓楼,华保新寓,2室1厅,64.36平米,南 北 ," 无电梯",低楼层(共7层),1998年建板楼,2016.09.08,209,32474,距4号线龙江699米
鼓楼,华保新寓,3室1厅,77.51平米,南 ," 无电梯",低楼层(共7层),1998年建板楼,2016.07.06,242,31222,距4号线龙江922米
鼓楼,百合果园,2室2厅,92.39平米,南 ," 无电梯",中楼层(共6层),2002年建板楼,2015.10.23,252.5,27330,
